"osm_id","feature","key","lat","lng","intersection","area"
"2207599484","amenity","restaurant",-87.6317792,41.8941279,654,"882664c1e1fffff"
"2207599544","amenity","restaurant",-87.6346819,41.8941923,682,"882664c1e5fffff"
"2207599546","amenity","restaurant",-87.6345074,41.8941953,682,"882664c1e5fffff"
"2207599565","amenity","restaurant",-87.634509,41.8942214,682,"882664c1e5fffff"
"2207599566","amenity","restaurant",-87.6342867,41.8942256,682,"882664c1e5fffff"
"2207599676","amenity","restaurant",-87.6324669,41.8943846,682,"882664c1e5fffff"
"2207599686","amenity","restaurant",-87.6317873,41.8943983,654,"882664c1e1fffff"
"2207599830","amenity","restaurant",-87.6375406,41.8945803,682,"882664c1e5fffff"
"2207599831","amenity","restaurant",-87.637262,41.8945843,682,"882664c1e5fffff"
"2207599832","amenity","restaurant",-87.6372747,41.8945842,682,"882664c1e5fffff"
"2207599896","amenity","restaurant",-87.6375424,41.8946462,682,"882664c1e5fffff"
"2207599898","amenity","restaurant",-87.6374296,41.8946479,682,"882664c1e5fffff"
"2207599903","amenity","restaurant",-87.6374299,41.8946573,682,"882664c1e5fffff"
"2207599904","amenity","restaurant",-87.637264,41.8946598,682,"882664c1e5fffff"
"2207600283","amenity","restaurant",-87.6368789,41.8951912,682,"882664c1e5fffff"
"2207600363","amenity","restaurant",-87.6354538,41.8953221,682,"882664c1e5fffff"
"2207600364","amenity","restaurant",-87.6354666,41.8953222,682,"882664c1e5fffff"
"2207600366","amenity","restaurant",-87.6354721,41.8953236,682,"882664c1e5fffff"
"2207600370","amenity","restaurant",-87.6355492,41.8953268,682,"882664c1e5fffff"
"2207600423","amenity","restaurant",-87.6368842,41.8954649,682,"882664c1e5fffff"
"2207600427","amenity","restaurant",-87.6354724,41.8954704,682,"882664c1e5fffff"
"2207600428","amenity","restaurant",-87.6354577,41.8954731,682,"882664c1e5fffff"
"2207600429","amenity","restaurant",-87.6355531,41.8954764,682,"882664c1e5fffff"
"2207600432","amenity","restaurant",-87.6354723,41.8954787,682,"882664c1e5fffff"
"2207600747","amenity","restaurant",-87.6340362,41.895979,682,"882664c1e5fffff"
"2207600751","amenity","restaurant",-87.6336321,41.8959834,682,"882664c1e5fffff"
"2207601004","amenity","restaurant",-87.634042,41.8962918,682,"882664c1e5fffff"
"2207601007","amenity","restaurant",-87.6336397,41.8962963,682,"882664c1e5fffff"
"2207601008","amenity","restaurant",-87.6336526,41.8962963,682,"882664c1e5fffff"
"2207601181","amenity","restaurant",-87.630251,41.8967878,654,"882664c1e1fffff"
"2207601183","amenity","restaurant",-87.6299318,41.8967909,654,"882664c1e1fffff"
"2207601206","amenity","restaurant",-87.6299755,41.8968376,654,"882664c1e1fffff"
"2207601207","amenity","restaurant",-87.6300012,41.8968378,654,"882664c1e1fffff"
"2207601209","amenity","restaurant",-87.6299326,41.896838,654,"882664c1e1fffff"
"2207601211","amenity","restaurant",-87.6302519,41.8968402,654,"882664c1e1fffff"
"2207601213","amenity","restaurant",-87.6301517,41.896841,654,"882664c1e1fffff"
"2207601214","amenity","restaurant",-87.6301646,41.8968411,654,"882664c1e1fffff"
"2207604493","amenity","restaurant",-87.6278065,41.9016763,357,"882664c1edfffff"
"2207604498","amenity","restaurant",-87.6276633,41.9016782,357,"882664c1edfffff"
"2207604503","amenity","restaurant",-87.627823,41.9016833,357,"882664c1edfffff"
"2207604504","amenity","restaurant",-87.6274847,41.9016868,357,"882664c1edfffff"
"2207604505","amenity","restaurant",-87.6273507,41.9016898,357,"882664c1edfffff"
"2207604510","amenity","restaurant",-87.6278302,41.9016998,357,"882664c1edfffff"
"2207604512","amenity","restaurant",-87.6278429,41.9017081,357,"882664c1edfffff"
"2207604514","amenity","restaurant",-87.6276634,41.9017107,357,"882664c1edfffff"
"2207604515","amenity","restaurant",-87.6274859,41.9017146,357,"882664c1edfffff"
"2207604516","amenity","restaurant",-87.6275004,41.9017143,357,"882664c1edfffff"
"2207604517","amenity","restaurant",-87.6278502,41.9017177,357,"882664c1edfffff"
"2207604518","amenity","restaurant",-87.627852,41.9017205,357,"882664c1edfffff"
"2207604695","amenity","restaurant",-87.6276708,41.9018569,357,"882664c1edfffff"
"2207604696","amenity","restaurant",-87.6275064,41.9018616,357,"882664c1edfffff"
"2207604697","amenity","restaurant",-87.6278595,41.9018674,357,"882664c1edfffff"
"2207604698","amenity","restaurant",-87.6275067,41.9018677,357,"882664c1edfffff"
"2207604701","amenity","restaurant",-87.627674,41.9018703,357,"882664c1edfffff"
"2207604702","amenity","restaurant",-87.6273581,41.9018711,357,"882664c1edfffff"
"2207604703","amenity","restaurant",-87.6279201,41.9018732,357,"882664c1edfffff"
"2207604704","amenity","restaurant",-87.6278613,41.9018742,357,"882664c1edfffff"
"2207605389","amenity","restaurant",-87.6286255,41.9025321,357,"882664c1edfffff"
"2207605390","amenity","restaurant",-87.628642,41.9025322,357,"882664c1edfffff"
"2207605395","amenity","restaurant",-87.6291447,41.902528,357,"882664c1edfffff"
"2207605398","amenity","restaurant",-87.6285681,41.902532,357,"882664c1edfffff"
"2207605614","amenity","restaurant",-87.6291512,41.9027025,357,"882664c1edfffff"
"2207605631","amenity","restaurant",-87.6289318,41.902705,357,"882664c1edfffff"
"2207605641","amenity","restaurant",-87.6286203,41.9027089,357,"882664c1edfffff"
"2207607263","amenity","restaurant",-87.6361013,41.9039337,357,"882664c1edfffff"
"2207607264","amenity","restaurant",-87.6362491,41.9039326,357,"882664c1edfffff"
"2207607343","amenity","restaurant",-87.6361034,41.9040848,357,"882664c1edfffff"
"2207607348","amenity","restaurant",-87.6362512,41.9040836,357,"882664c1edfffff"
"2207608926","amenity","restaurant",-87.6348978,41.9052211,357,"882664c1edfffff"
"2207608949","amenity","restaurant",-87.6346727,41.9052256,357,"882664c1edfffff"
"2207609009","amenity","restaurant",-87.6348995,41.9052681,357,"882664c1edfffff"
"2207609010","amenity","restaurant",-87.6349087,41.9052679,357,"882664c1edfffff"
"2207609030","amenity","restaurant",-87.6348583,41.9052784,357,"882664c1edfffff"
"2207609040","amenity","restaurant",-87.6346747,41.905282,357,"882664c1edfffff"
"2207609057","amenity","restaurant",-87.6348588,41.9052917,357,"882664c1edfffff"
"2207609060","amenity","restaurant",-87.6349095,41.9052907,357,"882664c1edfffff"
"2207609172","amenity","restaurant",-87.6350447,41.9053678,357,"882664c1edfffff"
"2207609174","amenity","restaurant",-87.6349183,41.9053696,357,"882664c1edfffff"
"2207609180","amenity","restaurant",-87.6347878,41.9053714,357,"882664c1edfffff"
"2207609186","amenity","restaurant",-87.6347592,41.9053717,357,"882664c1edfffff"
"2207609188","amenity","restaurant",-87.6346746,41.9053728,357,"882664c1edfffff"
"2207609269","amenity","restaurant",-87.6350463,41.9054415,357,"882664c1edfffff"
"2207609270","amenity","restaurant",-87.6349285,41.9054429,357,"882664c1edfffff"
"2207609278","amenity","restaurant",-87.6346763,41.9054461,357,"882664c1edfffff"
"2207635538","amenity","restaurant",-87.6344762,41.907732,344,"882664c13bfffff"
"2207635541","amenity","restaurant",-87.6341393,41.9077358,344,"882664c13bfffff"
"2207635615","amenity","restaurant",-87.6341407,41.9078347,344,"882664c13bfffff"
"2207635617","amenity","restaurant",-87.634469,41.9078376,344,"882664c13bfffff"
"2207635618","amenity","restaurant",-87.6344782,41.9078253,344,"882664c13bfffff"
"2207638564","amenity","restaurant",-87.6384087,41.9094986,344,"882664c13bfffff"
"2207638569","amenity","restaurant",-87.6380817,41.9095013,344,"882664c13bfffff"
"2207638657","amenity","restaurant",-87.6384094,41.9095425,344,"882664c13bfffff"
"2207638661","amenity","restaurant",-87.6380823,41.9095453,344,"882664c13bfffff"
"2207640348","amenity","restaurant",-87.634064,41.9107678,344,"882664c13bfffff"
"2207640351","amenity","restaurant",-87.6338215,41.9107718,344,"882664c13bfffff"
"2207640358","amenity","restaurant",-87.6340786,41.9107802,344,"882664c13bfffff"
"2207640378","amenity","restaurant",-87.6340783,41.9108036,344,"882664c13bfffff"
"2207640380","amenity","restaurant",-87.6340214,41.9108046,344,"882664c13bfffff"
"2207640484","amenity","restaurant",-87.634028,41.911042,344,"882664c13bfffff"
"2207640485","amenity","restaurant",-87.6338295,41.9110449,344,"882664c13bfffff"
"2208958493","amenity","restaurant",-87.6201707,41.7508316,492,"882664cc33fffff"
"2208958498","amenity","restaurant",-87.6199618,41.7508345,492,"882664cc33fffff"
"2208958710","amenity","restaurant",-87.6201732,41.7509373,492,"882664cc33fffff"
"2208958718","amenity","restaurant",-87.6199643,41.7509401,492,"882664cc33fffff"
"2209007442","amenity","restaurant",-87.6197386,41.7580808,497,"882664cc3bfffff"
"2209007447","amenity","restaurant",-87.6194491,41.7580845,497,"882664cc3bfffff"
"2209007611","amenity","restaurant",-87.6176743,41.7581557,497,"882664cc3bfffff"
"2209007613","amenity","restaurant",-87.6175955,41.7581566,497,"882664cc3bfffff"
"2209007701","amenity","restaurant",-87.6176867,41.7581984,497,"882664cc3bfffff"
"2209007714","amenity","restaurant",-87.6176757,41.7581997,497,"882664cc3bfffff"
"2209007718","amenity","restaurant",-87.6175969,41.7582005,497,"882664cc3bfffff"
"2209007720","amenity","restaurant",-87.617584,41.7582018,497,"882664cc3bfffff"
"2209007773","amenity","restaurant",-87.6197408,41.7582194,497,"882664cc3bfffff"
"2209007791","amenity","restaurant",-87.619726,41.758233,497,"882664cc3bfffff"
"2209007804","amenity","restaurant",-87.6194529,41.7582368,497,"882664cc3bfffff"
"2209007851","amenity","restaurant",-87.6176878,41.7582601,497,"882664cc3bfffff"
"2209007853","amenity","restaurant",-87.6175852,41.7582608,497,"882664cc3bfffff"
"2209007865","amenity","restaurant",-87.6176639,41.7582696,497,"882664cc3bfffff"
"2209007866","amenity","restaurant",-87.6176089,41.7582706,497,"882664cc3bfffff"
"2209007867","amenity","restaurant",-87.6176364,41.7582721,497,"882664cc3bfffff"
"2209874854","amenity","restaurant",-87.606856,41.8384489,600,"882664cf5bfffff"
"2209874856","amenity","restaurant",-87.6067194,41.8384773,600,"882664cf5bfffff"
"2209874857","amenity","restaurant",-87.6068802,41.8385132,600,"882664cf5bfffff"
"2209874858","amenity","restaurant",-87.6067444,41.8385417,600,"882664cf5bfffff"
"2210800390","amenity","restaurant",-87.5849072,41.733627,505,"882664cc81fffff"
"2210800395","amenity","restaurant",-87.5848302,41.7336278,505,"882664cc81fffff"
"2210800422","amenity","restaurant",-87.5849547,41.7336396,505,"882664cc81fffff"
"2210800424","amenity","restaurant",-87.5849089,41.7336407,505,"882664cc81fffff"
"2210800425","amenity","restaurant",-87.5848301,41.7336415,505,"882664cc81fffff"
"2210800426","amenity","restaurant",-87.5847568,41.7336424,496,"882664cc89fffff"
"2210800531","amenity","restaurant",-87.5847563,41.7336863,496,"882664cc89fffff"
"2210800533","amenity","restaurant",-87.5847068,41.7336874,496,"882664cc89fffff"
"2210800602","amenity","restaurant",-87.5847084,41.7337121,496,"882664cc89fffff"
"2210800605","amenity","restaurant",-87.5847615,41.7337124,496,"882664cc89fffff"
"2210800689","amenity","restaurant",-87.5849571,41.7337453,496,"882664cc89fffff"
"2210800690","amenity","restaurant",-87.5848948,41.7337462,496,"882664cc89fffff"
"2210800696","amenity","restaurant",-87.5848307,41.7337486,496,"882664cc89fffff"
"2210800701","amenity","restaurant",-87.5847629,41.7337495,496,"882664cc89fffff"
"2210800725","amenity","restaurant",-87.5848947,41.7337586,496,"882664cc89fffff"
"2210800731","amenity","restaurant",-87.5848324,41.7337596,496,"882664cc89fffff"
"2212461863","amenity","restaurant",-87.5903004,41.7990502,519,"882664ce37fffff"
"2212461871","amenity","restaurant",-87.5901225,41.7990532,519,"882664ce37fffff"
"2212461882","amenity","restaurant",-87.5901224,41.7990601,519,"882664ce37fffff"
"2212461885","amenity","restaurant",-87.5900912,41.7990612,519,"882664ce37fffff"
"2212462061","amenity","restaurant",-87.5903036,41.7991828,519,"882664ce37fffff"
"2212462065","amenity","restaurant",-87.5900953,41.7991859,519,"882664ce37fffff"
"2212921698","amenity","restaurant",-87.5597252,41.7010512,224,"8826641945fffff"
"2212921699","amenity","restaurant",-87.5597691,41.7010515,224,"8826641945fffff"
"2212921723","amenity","restaurant",-87.5601352,41.7010553,224,"8826641945fffff"
"2212921733","amenity","restaurant",-87.559769,41.701057,224,"8826641945fffff"
"2212921840","amenity","restaurant",-87.5601362,41.7011294,224,"8826641945fffff"
"2212921842","amenity","restaurant",-87.5597242,41.7011321,224,"8826641945fffff"
"2212927188","amenity","restaurant",-87.5599618,41.7034595,220,"882664cc93fffff"
"2212927192","amenity","restaurant",-87.5597549,41.7034623,220,"882664cc93fffff"
"2212927229","amenity","restaurant",-87.5599629,41.7035227,220,"882664cc93fffff"
"2212927232","amenity","restaurant",-87.5597559,41.7035254,220,"882664cc93fffff"
"2212930449","amenity","restaurant",-87.5590542,41.7060043,220,"882664cc93fffff"
"2212930454","amenity","restaurant",-87.559316,41.7060074,220,"882664cc93fffff"
"2212930732","amenity","restaurant",-87.5590526,41.7061387,220,"882664cc93fffff"
"2212930734","amenity","restaurant",-87.5593144,41.7061405,220,"882664cc93fffff"
"2213083508","amenity","restaurant",-87.5748269,41.7371724,496,"882664cc89fffff"
"2213083511","amenity","restaurant",-87.5746418,41.737178,496,"882664cc89fffff"
"2213083781","amenity","restaurant",-87.574836,41.7373343,496,"882664cc89fffff"
"2213083800","amenity","restaurant",-87.5746509,41.7373386,496,"882664cc89fffff"
"2213369742","amenity","restaurant",-87.5466753,41.6492648,607,"88266419edfffff"
"2213369744","amenity","restaurant",-87.5467338,41.6492652,607,"88266419edfffff"
"2213369872","amenity","restaurant",-87.5467991,41.6493151,607,"88266419edfffff"
"2213369893","amenity","restaurant",-87.5466746,41.6493211,607,"88266419edfffff"
"2213369897","amenity","restaurant",-87.5465648,41.6493217,607,"88266419edfffff"
"2213369913","amenity","restaurant",-87.546799,41.6493233,607,"88266419edfffff"
"2213369915","amenity","restaurant",-87.5468172,41.6493234,607,"88266419edfffff"
"2213369934","amenity","restaurant",-87.5468263,41.6493304,607,"88266419edfffff"
"2213369935","amenity","restaurant",-87.5468318,41.6493304,607,"88266419edfffff"
"2213370042","amenity","restaurant",-87.546564,41.6493876,607,"88266419edfffff"
"2213370045","amenity","restaurant",-87.5466829,41.6493884,607,"88266419edfffff"
"2213370068","amenity","restaurant",-87.5465913,41.6494028,607,"88266419edfffff"
"2213370070","amenity","restaurant",-87.5466827,41.6494035,607,"88266419edfffff"
"2213370074","amenity","restaurant",-87.5465894,41.6494056,607,"88266419edfffff"
"2213370103","amenity","restaurant",-87.5465727,41.6494247,607,"88266419edfffff"
"2213370117","amenity","restaurant",-87.5469586,41.6494301,607,"88266419edfffff"
"2213370134","amenity","restaurant",-87.5465707,41.6494356,607,"88266419edfffff"
"2213370221","amenity","restaurant",-87.5465705,41.6494521,607,"88266419edfffff"
"2213370229","amenity","restaurant",-87.5469583,41.6494548,607,"88266419edfffff"
"2213371124","amenity","restaurant",-87.5475951,41.6500491,607,"88266419edfffff"
"2213371125","amenity","restaurant",-87.5473133,41.65005,607,"88266419edfffff"
"2213371147","amenity","restaurant",-87.5475943,41.6501123,607,"88266419edfffff"
"2213371156","amenity","restaurant",-87.5473144,41.6501131,607,"88266419edfffff"
"2213376126","amenity","restaurant",-87.5470108,41.6523586,608,"882664193bfffff"
"2213376127","amenity","restaurant",-87.5468663,41.652359,608,"882664193bfffff"
"2213376145","amenity","restaurant",-87.546793,41.6523681,608,"882664193bfffff"
"2213376153","amenity","restaurant",-87.5468662,41.6523686,608,"882664193bfffff"
"2213376234","amenity","restaurant",-87.5467926,41.6523997,608,"882664193bfffff"
"2213376235","amenity","restaurant",-87.5468621,41.6524002,608,"882664193bfffff"
"2213376301","amenity","restaurant",-87.5470101,41.6524204,608,"882664193bfffff"
"2213376302","amenity","restaurant",-87.5468619,41.6524207,608,"882664193bfffff"
"2213379690","amenity","restaurant",-87.5473051,41.6528382,608,"882664193bfffff"
"2213379693","amenity","restaurant",-87.5477442,41.6528384,608,"882664193bfffff"
"2213380053","amenity","restaurant",-87.5473043,41.6528985,608,"882664193bfffff"
"2213380054","amenity","restaurant",-87.5477453,41.6528988,608,"882664193bfffff"
"2213381701","amenity","restaurant",-87.5457982,41.6533836,608,"882664193bfffff"
"2213381703","amenity","restaurant",-87.545617,41.6533837,608,"882664193bfffff"
"2213381711","amenity","restaurant",-87.545617,41.6533878,608,"882664193bfffff"
"2213381718","amenity","restaurant",-87.5455273,41.6533886,608,"882664193bfffff"
"2213381763","amenity","restaurant",-87.5454813,41.6534102,608,"882664193bfffff"
"2213381764","amenity","restaurant",-87.5455271,41.6534105,608,"882664193bfffff"
"2213381826","amenity","restaurant",-87.5457975,41.6534398,608,"882664193bfffff"
"2213381830","amenity","restaurant",-87.545481,41.6534404,608,"882664193bfffff"
"2213387623","amenity","restaurant",-87.5539787,41.6550187,608,"882664193bfffff"
"2213387856","amenity","restaurant",-87.5540331,41.6550575,608,"882664193bfffff"
"2213388049","amenity","restaurant",-87.5539961,41.6550861,608,"882664193bfffff"
"2213388143","amenity","restaurant",-87.5540107,41.6550958,608,"882664193bfffff"
"2213388204","amenity","restaurant",-87.5539813,41.6551024,608,"882664193bfffff"
"2213388262","amenity","restaurant",-87.553866,41.6551085,608,"882664193bfffff"
"2213388266","amenity","restaurant",-87.5539922,41.6551107,608,"882664193bfffff"
"2213388523","amenity","restaurant",-87.5539222,41.6551473,608,"882664193bfffff"
"2213389091","amenity","restaurant",-87.5466561,41.6553475,608,"882664193bfffff"
"2213389092","amenity","restaurant",-87.5469983,41.6553485,608,"882664193bfffff"
"2213389289","amenity","restaurant",-87.5469976,41.655402,608,"882664193bfffff"
"2213389328","amenity","restaurant",-87.5466553,41.6554148,608,"882664193bfffff"
"2213389331","amenity","restaurant",-87.5469828,41.6554156,608,"882664193bfffff"
"2213536514","amenity","restaurant",-87.5367102,41.7023951,638,"8826641949fffff"
"2213536515","amenity","restaurant",-87.536615,41.7023958,638,"8826641949fffff"
"2213536534","amenity","restaurant",-87.5423527,41.7024368,638,"8826641949fffff"
"2213536535","amenity","restaurant",-87.5423967,41.7024371,638,"8826641949fffff"
"2213536562","amenity","restaurant",-87.5367109,41.7024815,638,"8826641949fffff"
"2213536563","amenity","restaurant",-87.5367256,41.7024816,638,"8826641949fffff"
"2213536564","amenity","restaurant",-87.5424364,41.7024827,638,"8826641949fffff"
"2213536565","amenity","restaurant",-87.5423485,41.7024834,638,"8826641949fffff"
"2213536566","amenity","restaurant",-87.542354,41.7024835,638,"8826641949fffff"
"2213536567","amenity","restaurant",-87.5423979,41.7024838,638,"8826641949fffff"
"2213536600","amenity","restaurant",-87.5367142,41.7025172,638,"8826641949fffff"
"2213536601","amenity","restaurant",-87.536727,41.7025173,638,"8826641949fffff"
"2213536614","amenity","restaurant",-87.5423365,41.7025657,638,"8826641949fffff"
"2213536615","amenity","restaurant",-87.5423493,41.7025658,638,"8826641949fffff"
"2213536635","amenity","restaurant",-87.5366161,41.702603,638,"8826641949fffff"
"2213536638","amenity","restaurant",-87.5366417,41.7026032,638,"8826641949fffff"
"2213536640","amenity","restaurant",-87.5366874,41.7026049,638,"8826641949fffff"
"2213536641","amenity","restaurant",-87.5367149,41.7026051,638,"8826641949fffff"
"2213536661","amenity","restaurant",-87.5366414,41.7026251,638,"8826641949fffff"
"2213536663","amenity","restaurant",-87.5366872,41.7026255,638,"8826641949fffff"
"2213536672","amenity","restaurant",-87.5423357,41.7026302,638,"8826641949fffff"
"2213536673","amenity","restaurant",-87.5423467,41.7026302,638,"8826641949fffff"
"2213536699","amenity","restaurant",-87.5424362,41.7026487,638,"8826641949fffff"
"2213536701","amenity","restaurant",-87.5423465,41.7026494,638,"8826641949fffff"
"2213536719","amenity","restaurant",-87.5379457,41.7028557,638,"8826641949fffff"
"2213536818","amenity","restaurant",-87.5379438,41.7029812,638,"8826641949fffff"
"2213626718","amenity","restaurant",-87.5514703,41.7186619,552,"8826641b25fffff"
"2213626721","amenity","restaurant",-87.5514483,41.7186631,552,"8826641b25fffff"
"2213626722","amenity","restaurant",-87.5514483,41.7186658,552,"8826641b25fffff"
"2213626731","amenity","restaurant",-87.5511772,41.7186695,552,"8826641b25fffff"
"2213626982","amenity","restaurant",-87.5514495,41.718718,552,"8826641b25fffff"
"2213627003","amenity","restaurant",-87.5514494,41.7187221,552,"8826641b25fffff"
"2213627004","amenity","restaurant",-87.5514714,41.7187222,552,"8826641b25fffff"
"2213627005","amenity","restaurant",-87.5511802,41.718723,552,"8826641b25fffff"
"2213627053","amenity","restaurant",-87.5514053,41.7187341,552,"8826641b25fffff"
"2213627059","amenity","restaurant",-87.5514529,41.7187358,552,"8826641b25fffff"
"2213627064","amenity","restaurant",-87.5514053,41.7187369,552,"8826641b25fffff"
"2213627065","amenity","restaurant",-87.5511727,41.718738,552,"8826641b25fffff"
"2213627147","amenity","restaurant",-87.5514783,41.7187566,552,"8826641b25fffff"
"2213627150","amenity","restaurant",-87.5514545,41.7187578,552,"8826641b25fffff"
"2213627182","amenity","restaurant",-87.5514507,41.7187729,552,"8826641b25fffff"
"2213627183","amenity","restaurant",-87.55148,41.7187731,552,"8826641b25fffff"
"2213627251","amenity","restaurant",-87.5514084,41.7187849,552,"8826641b25fffff"
"2213627262","amenity","restaurant",-87.5513736,41.7187861,552,"8826641b25fffff"
"2213627348","amenity","restaurant",-87.5514522,41.7188003,552,"8826641b25fffff"
"2213627351","amenity","restaurant",-87.5514082,41.7188014,552,"8826641b25fffff"
"2213627371","amenity","restaurant",-87.5513733,41.718808,552,"8826641b25fffff"
"2213627379","amenity","restaurant",-87.5511755,41.7188108,552,"8826641b25fffff"
"2213640225","amenity","restaurant",-87.5439684,41.7225816,757,"8826641b2dfffff"
"2213640230","amenity","restaurant",-87.5440178,41.7225819,757,"8826641b2dfffff"
"2213640295","amenity","restaurant",-87.543968,41.7226145,757,"8826641b2dfffff"
"2213640296","amenity","restaurant",-87.5440174,41.7226149,757,"8826641b2dfffff"
"2213640328","amenity","restaurant",-87.5440173,41.72263,757,"8826641b2dfffff"
"2213640329","amenity","restaurant",-87.544074,41.7226303,757,"8826641b2dfffff"
"2213640369","amenity","restaurant",-87.5439688,41.7226996,757,"8826641b2dfffff"
"2213640372","amenity","restaurant",-87.544075,41.7227003,757,"8826641b2dfffff"
"2213683466","amenity","restaurant",-87.5510104,41.7268038,509,"882664ccd3fffff"
"2213683474","amenity","restaurant",-87.5510162,41.726808,509,"882664ccd3fffff"
"2213683483","amenity","restaurant",-87.5507033,41.7268094,509,"882664ccd3fffff"
"2213683514","amenity","restaurant",-87.5510306,41.7268328,509,"882664ccd3fffff"
"2213683555","amenity","restaurant",-87.551032,41.726863,509,"882664ccd3fffff"
"2213683560","amenity","restaurant",-87.5507041,41.7268676,509,"882664ccd3fffff"
"2213687083","amenity","restaurant",-87.551096,41.7294069,509,"882664ccd3fffff"
"2213687100","amenity","restaurant",-87.5505937,41.729413,509,"882664ccd3fffff"
"2213687205","amenity","restaurant",-87.5510974,41.7294755,509,"882664ccd3fffff"
"2213687211","amenity","restaurant",-87.5505955,41.7294781,509,"882664ccd3fffff"
"2213695750","amenity","restaurant",-87.5511763,41.7327889,197,"882664ccd1fffff"
"2213695758","amenity","restaurant",-87.5509216,41.7327913,198,"882664ccdbfffff"
"2213695761","amenity","restaurant",-87.5511982,41.7327918,197,"882664ccd1fffff"
"2213695762","amenity","restaurant",-87.5511762,41.7327931,197,"882664ccd1fffff"
"2213695776","amenity","restaurant",-87.550861,41.7328046,198,"882664ccdbfffff"
"2213695778","amenity","restaurant",-87.5509215,41.732805,198,"882664ccdbfffff"
"2213695815","amenity","restaurant",-87.5509249,41.7328243,197,"882664ccd1fffff"
"2213695818","amenity","restaurant",-87.5508626,41.7328252,198,"882664ccdbfffff"
"2213695943","amenity","restaurant",-87.5511994,41.7328467,197,"882664ccd1fffff"
"2213695946","amenity","restaurant",-87.5511774,41.732848,197,"882664ccd1fffff"
"2213695960","amenity","restaurant",-87.5511773,41.7328534,197,"882664ccd1fffff"
"2213695968","amenity","restaurant",-87.5509245,41.7328558,197,"882664ccd1fffff"
"2213696511","amenity","restaurant",-87.5517793,41.7330592,197,"882664ccd1fffff"
"2213696513","amenity","restaurant",-87.5514826,41.7330613,197,"882664ccd1fffff"
"2213696725","amenity","restaurant",-87.5517787,41.7331155,197,"882664ccd1fffff"
"2213696742","amenity","restaurant",-87.5514837,41.733119,197,"882664ccd1fffff"
"2213699183","amenity","restaurant",-87.5511212,41.7340098,197,"882664ccd1fffff"
"2213699186","amenity","restaurant",-87.5510094,41.7340104,197,"882664ccd1fffff"
"2213699199","amenity","restaurant",-87.5511924,41.7340254,197,"882664ccd1fffff"
"2213699202","amenity","restaurant",-87.551121,41.7340262,197,"882664ccd1fffff"
"2213699209","amenity","restaurant",-87.5510109,41.7340351,197,"882664ccd1fffff"
"2213699217","amenity","restaurant",-87.5508955,41.7340371,197,"882664ccd1fffff"
"2213699351","amenity","restaurant",-87.5509548,41.7341294,197,"882664ccd1fffff"
"2213699352","amenity","restaurant",-87.550898,41.7341304,197,"882664ccd1fffff"
"2213699369","amenity","restaurant",-87.551006,41.7341421,197,"882664ccd1fffff"
"2213699371","amenity","restaurant",-87.5509565,41.7341431,197,"882664ccd1fffff"
"2213699397","amenity","restaurant",-87.5511946,41.7341516,197,"882664ccd1fffff"
"2213699399","amenity","restaurant",-87.5511066,41.7341524,197,"882664ccd1fffff"
"2213699403","amenity","restaurant",-87.5511066,41.7341551,197,"882664ccd1fffff"
"2213699405","amenity","restaurant",-87.5510076,41.7341558,197,"882664ccd1fffff"
"2213701023","amenity","restaurant",-87.5518461,41.7348092,197,"882664ccd1fffff"
"2213701028","amenity","restaurant",-87.5515291,41.7348125,197,"882664ccd1fffff"
"2213701145","amenity","restaurant",-87.5518453,41.734875,197,"882664ccd1fffff"
"2213701157","amenity","restaurant",-87.5515301,41.7348784,197,"882664ccd1fffff"
"2213704158","amenity","restaurant",-87.5515686,41.7363534,534,"882664ccd9fffff"
"2213704168","amenity","restaurant",-87.5517755,41.7363568,534,"882664ccd9fffff"
"2213704395","amenity","restaurant",-87.551567,41.7364069,534,"882664ccd9fffff"
"2213704405","amenity","restaurant",-87.5517739,41.7364103,534,"882664ccd9fffff"
"2213704554","amenity","restaurant",-87.5519356,41.7364907,534,"882664ccd9fffff"
"2213704555","amenity","restaurant",-87.5515582,41.7364909,534,"882664ccd9fffff"
"2213704609","amenity","restaurant",-87.5519206,41.7365139,534,"882664ccd9fffff"
"2213704614","amenity","restaurant",-87.5519353,41.736514,534,"882664ccd9fffff"
"2213704766","amenity","restaurant",-87.5519202,41.7365482,534,"882664ccd9fffff"
"2213704769","amenity","restaurant",-87.5515575,41.7365485,534,"882664ccd9fffff"
"2213806014","amenity","restaurant",-87.5513693,41.7416393,534,"882664ccd9fffff"
"2213806050","amenity","restaurant",-87.5512426,41.7416645,534,"882664ccd9fffff"
"2213806181","amenity","restaurant",-87.5513717,41.7417477,534,"882664ccd9fffff"
"2213806183","amenity","restaurant",-87.5513698,41.741749,534,"882664ccd9fffff"
"2213806191","amenity","restaurant",-87.5513331,41.7417543,534,"882664ccd9fffff"
"2213806192","amenity","restaurant",-87.551335,41.7417543,534,"882664ccd9fffff"
"2213812159","amenity","restaurant",-87.5519913,41.7447391,300,"882664ceb7fffff"
"2213812160","amenity","restaurant",-87.5520902,41.7447397,300,"882664ceb7fffff"
"2213812180","amenity","restaurant",-87.552088,41.7447699,300,"882664ceb7fffff"
"2213812181","amenity","restaurant",-87.5520899,41.7447699,300,"882664ceb7fffff"
"2213812284","amenity","restaurant",-87.5519916,41.7448639,300,"882664ceb7fffff"
